Voyage_ID,Carrier,Vessel_Name,Vessel_Type,Origin_Port,Destination_Port,Distance_NM,Scheduled_Transit_Days,Departure_Delay_Hours,Average_Speed_Knots,Vessel_Age,Cargo_Load_Percentage,Port_Congestion_Index,Weather_Severity,Fuel_Price_USD,Historical_Route_Delay,Season,Customs_Clearance_Risk,Actual_Delay_Hours,Late_Arrival
V00157,Yang Ming,Matthew Voyager,Bulk Carrier,Mumbai,Los Angeles,8755,19.5,3.3,14.8,30,83.9,31.9,6.0,719.01,4.5,Spring,Low,18.9,1
V00158,Evergreen,Brianna Voyager,Bulk Carrier,Hamburg,Rotterdam,5423,17.8,0.0,18.7,19,92.8,91.2,6.3,620.88,0.0,Summer,Medium,25.7,1
V00159,Yang Ming,Jerry Voyager,Container,Dubai,Antwerp,7321,22.1,14.2,15.6,6,85.3,47.4,8.5,570.29,6.5,Autumn,High,31.4,1
V00160,CMA CGM,Jeffrey Voyager,LNG Carrier,Singapore,Colombo,9630,27.1,7.6,16.7,9,52.2,64.7,9.2,788.85,26.5,Winter,Medium,41.0,1
V00161,MSC,Chad Voyager,Bulk Carrier,Singapore,Dubai,10411,28.1,5.4,22.5,7,88.3,58.8,6.7,536.81,2.3,Winter,High,17.8,1
V00162,Hapag-Lloyd,Crystal Voyager,Oil Tanker,Hamburg,Singapore,2422,6.1,7.0,21.1,30,54.6,60.4,2.0,816.05,3.5,Summer,Low,12.8,1
V00163,Evergreen,Jeremy Voyager,Oil Tanker,Busan,Mumbai,4785,14.9,2.8,22.6,15,45.9,98.1,4.7,785.89,1.5,Autumn,Medium,24.4,1
V00164,Hapag-Lloyd,Rebecca Voyager,Oil Tanker,Dubai,Antwerp,4125,10.4,10.4,12.2,18,96.1,57.9,4.2,510.96,8.0,Spring,High,26.2,1
V00165,Evergreen,Michele Voyager,Bulk Carrier,Busan,Los Angeles,11225,25.6,6.4,16.1,25,89.3,96.7,6.4,646.24,2.8,Winter,High,31.4,1
V00166,CMA CGM,Chad Voyager,Oil Tanker,Rotterdam,Los Angeles,9382,20.9,8.7,23.5,17,42.0,84.7,9.5,717.29,1.8,Winter,Low,30.2,1
V00167,Maersk,John Voyager,LNG Carrier,Rotterdam,Hamburg,2974,11.8,1.6,18.1,12,43.6,63.8,9.3,815.1,0.0,Spring,High,27.5,1
V00168,Yang Ming,Elizabeth Voyager,Container,Singapore,Colombo,774,2.2,15.5,15.3,10,41.0,81.3,6.7,772.47,0.0,Winter,Low,30.4,1
V00169,CMA CGM,Jason Voyager,Container,Shanghai,Colombo,3644,9.7,2.7,15.0,12,56.0,39.7,3.7,612.41,5.1,Summer,Low,14.1,1
V00170,Hapag-Lloyd,David Voyager,Bulk Carrier,Hamburg,Shanghai,7140,21.9,1.7,18.6,2,78.2,70.3,0.8,788.13,8.3,Spring,Low,12.2,1
V00171,Evergreen,Selena Voyager,Container,Mumbai,Singapore,11842,27.7,7.4,17.7,2,95.4,68.4,2.8,667.21,7.7,Summer,Low,19.3,1
V00172,Maersk,Ashley Voyager,Bulk Carrier,Dubai,Singapore,2862,7.1,1.5,20.6,13,95.7,29.9,5.6,676.68,4.5,Summer,High,17.3,1
V00173,COSCO,Thomas Voyager,Oil Tanker,Busan,Rotterdam,6166,23.6,8.5,17.2,27,44.6,60.5,6.1,688.24,2.1,Spring,High,24.5,1
V00174,Evergreen,Kristen Voyager,Container,Hamburg,Mumbai,6329,17.6,9.8,16.5,6,80.8,66.1,0.9,697.45,0.0,Winter,Low,15.3,1
V00175,Hapag-Lloyd,Lindsey Voyager,Container,Shanghai,Dubai,10885,38.8,2.7,16.7,12,46.4,0.5,3.1,593.97,11.4,Summer,Medium,10.5,0
V00176,ONE,James Voyager,Container,Rotterdam,Shanghai,7853,21.7,0.0,18.1,4,41.6,35.4,0.9,689.22,0.0,Summer,Medium,6.1,0
V00177,Evergreen,Collin Voyager,LNG Carrier,Singapore,Dubai,1887,4.8,7.3,18.7,8,74.3,17.0,3.8,505.54,2.6,Winter,Medium,14.6,1
V00178,ONE,Ryan Voyager,Oil Tanker,Antwerp,Rotterdam,7621,25.0,0.0,15.6,26,44.6,25.2,2.5,700.01,7.6,Spring,Low,9.4,0
V00179,Hapag-Lloyd,Rodney Voyager,LNG Carrier,Shanghai,Los Angeles,6983,22.1,2.7,19.4,26,91.7,44.0,4.3,779.41,8.3,Autumn,Low,16.6,1
V00180,CMA CGM,Stuart Voyager,Oil Tanker,Dubai,Los Angeles,3410,7.7,4.1,23.6,10,84.1,63.3,9.7,762.79,14.0,Winter,Medium,29.6,1
V00181,Evergreen,Jessica Voyager,LNG Carrier,Hamburg,Antwerp,9738,33.6,10.2,24.0,6,80.9,55.0,9.5,634.65,1.2,Autumn,Low,27.7,1
V00182,Hapag-Lloyd,Emily Voyager,LNG Carrier,Hamburg,Shanghai,8680,31.2,13.2,15.6,9,79.5,71.5,7.9,479.59,0.0,Winter,High,27.6,1
V00183,Yang Ming,Tracey Voyager,LNG Carrier,Mumbai,Colombo,1102,2.7,8.9,16.3,29,88.7,59.4,9.1,493.75,6.8,Winter,High,32.4,1
V00184,Hapag-Lloyd,Corey Voyager,Oil Tanker,Rotterdam,Singapore,7552,27.8,3.0,13.2,8,70.6,51.9,5.8,680.09,8.5,Winter,Medium,21.5,1
V00185,Yang Ming,Richard Voyager,Oil Tanker,Busan,Mumbai,902,2.6,11.8,15.5,30,97.7,11.6,9.4,506.67,9.5,Summer,Medium,29.6,1
V00186,ONE,Matthew Voyager,Oil Tanker,Antwerp,Los Angeles,8301,30.8,3.9,20.7,15,59.1,30.0,8.1,496.03,5.1,Winter,Medium,20.8,1
V00187,Evergreen,Michelle Voyager,Container,Rotterdam,Hamburg,3123,9.9,8.0,17.1,15,53.9,40.5,1.8,706.19,5.5,Summer,High,15.2,1
V00188,COSCO,John Voyager,LNG Carrier,Singapore,Hamburg,7537,23.0,16.4,20.5,7,56.7,70.4,8.0,680.94,13.2,Winter,High,34.2,1
V00189,CMA CGM,James Voyager,Oil Tanker,Dubai,Los Angeles,4798,12.5,12.0,17.9,21,58.8,38.9,3.9,495.69,5.6,Winter,Low,16.3,1
V00190,Evergreen,Shane Voyager,LNG Carrier,Colombo,Rotterdam,10169,38.1,1.0,13.6,4,54.3,11.7,3.7,506.54,0.0,Autumn,High,8.0,0
V00191,COSCO,Robert Voyager,LNG Carrier,Colombo,Rotterdam,3543,10.2,6.1,18.4,30,78.7,100.0,5.5,645.86,18.1,Winter,Medium,33.9,1
V00192,CMA CGM,Joshua Voyager,Bulk Carrier,Dubai,Mumbai,657,1.9,4.9,14.3,13,97.8,50.5,4.9,723.88,13.0,Spring,Medium,18.5,1
V00193,COSCO,John Voyager,LNG Carrier,Antwerp,Rotterdam,1005,2.5,7.2,14.6,2,56.5,53.8,1.7,632.93,12.6,Spring,High,14.9,1
V00194,Yang Ming,Sandra Voyager,Container,Colombo,Shanghai,6510,18.2,11.7,21.1,25,83.1,54.6,9.9,490.97,10.0,Autumn,High,32.8,1
V00195,Hapag-Lloyd,Scott Voyager,Oil Tanker,Singapore,Mumbai,1925,5.7,9.2,23.9,25,88.7,21.0,7.4,725.65,21.6,Autumn,Medium,27.9,1
V00196,COSCO,Michelle Voyager,Bulk Carrier,Colombo,Rotterdam,1472,4.0,7.2,18.4,20,72.3,32.4,7.0,565.73,5.2,Summer,Low,20.9,1
V00197,ONE,Andrea Voyager,Container,Rotterdam,Antwerp,11246,40.8,10.2,22.4,8,48.8,32.2,2.5,787.42,2.9,Spring,Medium,12.9,1
V00198,COSCO,Brent Voyager,LNG Carrier,Rotterdam,Dubai,7905,29.8,3.6,21.5,25,45.6,51.6,2.8,824.53,10.9,Winter,Medium,17.7,1
V00199,Evergreen,Yvette Voyager,LNG Carrier,Antwerp,Dubai,2026,5.1,11.2,17.5,22,81.8,85.0,8.0,609.09,4.9,Spring,High,32.2,1
V00200,COSCO,Mary Voyager,Bulk Carrier,Antwerp,Hamburg,6033,16.8,1.1,13.6,28,69.1,34.4,6.8,469.36,5.3,Autumn,Medium,21.1,1
V00201,MSC,Tanya Voyager,LNG Carrier,Singapore,Rotterdam,7979,31.9,9.8,23.5,7,99.7,90.9,8.8,570.75,2.5,Summer,Medium,32.0,1
V00202,ONE,Sara Voyager,Container,Dubai,Hamburg,11387,26.4,12.8,14.0,13,77.5,72.6,7.6,621.69,10.5,Spring,Medium,36.8,1
V00203,MSC,Melinda Voyager,Container,Singapore,Hamburg,2674,7.3,2.1,18.2,15,40.6,69.6,8.2,845.26,0.5,Winter,Low,21.4,1
V00204,COSCO,Gabriel Voyager,Bulk Carrier,Antwerp,Shanghai,1963,5.0,13.5,13.2,11,62.1,29.9,3.8,775.35,11.9,Summer,Medium,21.7,1
V00205,CMA CGM,Todd Voyager,Bulk Carrier,Shanghai,Colombo,11149,39.4,7.4,16.2,7,77.7,15.1,4.1,724.63,1.2,Spring,High,18.2,1
V00206,Hapag-Lloyd,Jason Voyager,Container,Shanghai,Los Angeles,6791,21.2,6.6,17.2,26,48.4,27.7,0.8,671.36,8.7,Spring,High,14.0,1
V00207,ONE,Richard Voyager,Container,Hamburg,Los Angeles,6918,22.4,8.4,12.7,29,87.6,23.9,3.9,546.43,9.3,Summer,High,17.3,1
V00208,MSC,Brian Voyager,Container,Dubai,Busan,9812,29.4,8.4,18.6,6,85.8,95.4,7.7,456.68,19.3,Summer,Medium,39.6,1
V00209,MSC,Nicholas Voyager,Container,Hamburg,Los Angeles,7020,20.0,14.0,19.5,17,86.0,42.4,4.0,706.21,4.9,Spring,Low,18.8,1
V00210,CMA CGM,Tricia Voyager,Oil Tanker,Shanghai,Dubai,3829,8.6,5.4,13.9,11,63.4,63.4,8.3,722.42,8.3,Spring,High,31.0,1
V00211,MSC,Joseph Voyager,Oil Tanker,Busan,Los Angeles,1912,4.4,0.0,13.4,20,76.5,30.9,7.4,746.26,17.2,Spring,Low,24.6,1
V00212,MSC,Kristen Voyager,Container,Rotterdam,Singapore,6180,17.4,3.9,21.4,24,55.6,37.2,7.5,799.38,1.9,Summer,Medium,17.0,1
V00213,MSC,Spencer Voyager,Container,Dubai,Antwerp,1546,5.1,10.1,23.7,21,44.6,45.5,3.6,649.84,8.4,Autumn,High,16.0,1
V00214,CMA CGM,Rodney Voyager,Oil Tanker,Rotterdam,Dubai,11544,29.3,0.0,14.7,17,40.2,85.9,0.1,468.39,6.0,Spring,High,17.1,1
V00215,Evergreen,Susan Voyager,LNG Carrier,Rotterdam,Los Angeles,11243,33.7,4.7,15.9,14,95.0,32.0,8.3,678.61,0.0,Spring,High,21.1,1
V00216,MSC,Wendy Voyager,Container,Rotterdam,Hamburg,1629,3.8,4.6,22.4,25,90.7,32.7,5.5,453.19,0.0,Spring,Medium,15.3,1
V00217,Hapag-Lloyd,Angela Voyager,Oil Tanker,Colombo,Hamburg,6533,17.7,4.8,17.9,25,86.6,73.2,5.5,768.39,12.2,Summer,Medium,30.7,1
V00218,CMA CGM,Jennifer Voyager,Container,Busan,Singapore,6175,16.4,11.6,20.3,1,97.1,0.1,6.6,789.6,6.4,Summer,High,16.6,1
V00219,ONE,Eric Voyager,Container,Los Angeles,Colombo,8561,19.4,18.9,23.7,5,82.7,9.3,9.2,808.91,8.4,Summer,Medium,27.5,1
V00220,COSCO,Kenneth Voyager,Oil Tanker,Antwerp,Shanghai,2687,7.1,5.9,16.7,19,74.1,43.5,9.6,544.71,9.2,Spring,High,29.5,1
V00221,ONE,Tanya Voyager,Oil Tanker,Busan,Dubai,4955,16.7,3.1,23.3,5,86.8,58.5,1.6,515.75,4.7,Autumn,Medium,11.2,0
V00222,Yang Ming,Beth Voyager,Oil Tanker,Busan,Shanghai,7904,25.4,3.3,15.2,4,45.4,80.8,3.0,731.88,3.7,Autumn,Low,18.5,1
V00223,Maersk,Amy Voyager,Bulk Carrier,Dubai,Rotterdam,4566,10.3,4.7,16.8,2,80.6,26.0,9.9,462.43,17.0,Spring,High,24.7,1
V00224,COSCO,Julie Voyager,LNG Carrier,Mumbai,Colombo,8070,29.8,11.5,21.5,4,40.7,83.0,9.8,502.29,15.5,Summer,Low,33.6,1
V00225,COSCO,Brian Voyager,Oil Tanker,Shanghai,Dubai,1556,5.4,4.3,19.8,26,47.7,90.5,8.3,582.62,5.8,Spring,Low,27.8,1
V00226,Maersk,Breanna Voyager,LNG Carrier,Singapore,Los Angeles,6971,20.0,2.1,16.6,14,50.4,21.5,1.9,561.94,1.3,Winter,High,11.7,0
V00227,CMA CGM,Wesley Voyager,Container,Colombo,Los Angeles,7250,17.0,10.7,17.7,3,56.8,13.7,2.0,803.86,15.6,Autumn,Medium,17.9,1
V00228,Hapag-Lloyd,Melissa Voyager,Container,Busan,Dubai,8440,26.5,0.4,18.8,11,63.3,18.0,3.2,537.61,4.9,Winter,High,11.3,0
V00229,ONE,Eric Voyager,Container,Antwerp,Colombo,4313,9.7,0.0,13.2,22,54.5,53.4,7.9,744.82,12.3,Autumn,High,26.2,1
V00230,Hapag-Lloyd,Susan Voyager,LNG Carrier,Dubai,Rotterdam,10207,32.5,4.1,20.9,12,94.8,2.8,7.0,829.02,12.3,Summer,Low,20.0,1
V00231,CMA CGM,Christopher Voyager,Bulk Carrier,Antwerp,Colombo,8535,33.1,4.2,12.7,20,53.1,52.6,0.0,817.16,15.0,Autumn,Low,13.0,1
V00232,Hapag-Lloyd,Jacob Voyager,Bulk Carrier,Dubai,Rotterdam,859,3.1,9.1,20.5,5,86.5,84.6,8.6,834.22,11.6,Autumn,Low,33.0,1
V00233,Evergreen,Brooke Voyager,LNG Carrier,Colombo,Shanghai,5785,20.9,7.6,13.9,14,87.5,96.1,6.5,519.68,0.5,Autumn,Medium,29.4,1
V00234,Evergreen,Emma Voyager,Bulk Carrier,Colombo,Rotterdam,11780,38.1,5.1,14.1,1,96.9,94.9,3.9,847.71,4.9,Winter,Medium,24.8,1
V00235,Maersk,Joe Voyager,Bulk Carrier,Colombo,Dubai,9765,36.1,2.5,18.0,11,84.7,23.8,9.8,517.15,0.0,Summer,High,19.1,1
V00236,MSC,David Voyager,Oil Tanker,Antwerp,Singapore,4588,11.8,9.0,16.2,26,46.5,0.1,3.9,743.03,0.3,Autumn,Low,16.0,1
V00237,CMA CGM,Pamela Voyager,LNG Carrier,Antwerp,Busan,6649,24.6,0.0,17.8,28,74.7,75.8,2.3,630.51,18.2,Autumn,High,22.3,1
V00238,Maersk,John Voyager,Oil Tanker,Singapore,Busan,1715,5.4,5.5,22.7,6,83.9,54.7,9.0,487.24,4.7,Autumn,Low,26.3,1
V00239,Yang Ming,Brooke Voyager,Container,Busan,Rotterdam,1377,5.1,5.8,14.5,7,64.6,55.4,9.3,666.05,14.6,Winter,Low,32.4,1
V00240,ONE,Christine Voyager,Oil Tanker,Los Angeles,Shanghai,9867,27.4,6.8,17.9,2,61.6,42.8,2.9,714.81,5.8,Spring,Medium,15.7,1
V00241,Yang Ming,Robert Voyager,Bulk Carrier,Shanghai,Singapore,10956,35.5,7.5,13.0,28,46.9,78.5,4.7,807.95,0.0,Summer,Low,20.0,1
V00242,ONE,Brandy Voyager,Container,Mumbai,Busan,6749,20.8,9.7,17.3,9,66.4,26.3,8.4,675.7,9.0,Summer,Medium,26.3,1
V00243,CMA CGM,Alexandra Voyager,Container,Shanghai,Busan,4227,11.7,6.1,22.1,27,71.4,96.6,6.9,824.54,10.1,Winter,High,29.4,1
V00244,Hapag-Lloyd,Sarah Voyager,LNG Carrier,Hamburg,Shanghai,1068,3.0,2.1,22.8,26,74.3,98.3,1.5,829.7,9.2,Winter,High,16.5,1
V00245,Yang Ming,James Voyager,Bulk Carrier,Rotterdam,Hamburg,1199,3.6,8.0,23.9,14,52.1,82.3,1.5,688.02,0.0,Summer,Low,16.6,1
V00246,Evergreen,Jennifer Voyager,Container,Shanghai,Antwerp,5843,13.9,8.4,18.2,30,92.4,78.7,6.2,659.02,9.5,Winter,High,31.6,1
V00247,COSCO,John Voyager,Container,Busan,Rotterdam,10132,27.6,14.3,23.6,4,95.5,56.3,1.0,564.44,14.1,Summer,High,14.9,1
V00248,Evergreen,Randy Voyager,LNG Carrier,Hamburg,Antwerp,10477,30.4,0.0,14.1,13,48.6,60.9,6.9,465.51,4.3,Winter,High,22.2,1
V00249,Evergreen,Emily Voyager,Bulk Carrier,Singapore,Mumbai,831,2.6,8.6,21.5,10,56.8,49.2,7.0,489.29,3.6,Autumn,Medium,23.3,1
V00250,Hapag-Lloyd,Kevin Voyager,Bulk Carrier,Hamburg,Mumbai,7328,19.8,2.2,13.1,15,52.7,82.4,7.4,753.8,4.3,Autumn,Medium,23.9,1
V00251,Evergreen,Leslie Voyager,Container,Mumbai,Rotterdam,8803,26.6,1.4,21.4,17,92.8,2.9,1.9,783.17,0.0,Spring,Medium,1.9,0
V00252,Maersk,Karen Voyager,Bulk Carrier,Singapore,Mumbai,3762,12.3,11.3,21.9,17,63.8,92.3,6.8,546.78,2.3,Spring,Medium,33.9,1
V00253,Yang Ming,Charles Voyager,LNG Carrier,Rotterdam,Mumbai,3179,7.6,8.5,15.1,27,81.3,28.5,3.9,515.16,9.1,Autumn,Medium,17.5,1
V00254,Hapag-Lloyd,Stephen Voyager,Bulk Carrier,Los Angeles,Hamburg,7209,20.4,9.5,22.4,25,80.9,47.4,1.3,519.28,4.5,Autumn,High,13.8,1
V00255,Maersk,Yolanda Voyager,Bulk Carrier,Hamburg,Dubai,6668,15.9,18.8,17.5,7,68.0,67.7,8.2,608.86,7.4,Autumn,Medium,37.0,1
V00256,MSC,Wendy Voyager,Container,Mumbai,Dubai,11713,43.1,2.5,12.8,9,78.4,86.1,2.6,734.44,7.8,Autumn,Medium,23.2,1
V00257,ONE,Charles Voyager,Bulk Carrier,Rotterdam,Colombo,10330,31.2,2.9,15.8,5,83.3,65.5,10.0,553.77,18.9,Summer,Low,36.4,1
V00258,COSCO,Jason Voyager,LNG Carrier,Busan,Singapore,4143,10.7,3.2,19.7,16,94.4,67.2,5.1,788.17,11.8,Summer,Medium,25.5,1
V00259,CMA CGM,Joseph Voyager,Oil Tanker,Shanghai,Mumbai,4737,12.0,9.1,18.7,30,51.0,68.0,3.4,485.72,0.0,Summer,High,18.1,1
V00260,Evergreen,Sarah Voyager,Bulk Carrier,Hamburg,Antwerp,4769,13.0,4.8,17.6,4,68.2,86.6,5.8,827.72,7.6,Autumn,Medium,27.5,1
V00261,MSC,Nicole Voyager,LNG Carrier,Los Angeles,Colombo,6753,19.0,6.9,17.0,28,91.3,13.7,2.0,613.68,0.0,Spring,High,10.5,0
V00262,Yang Ming,Natasha Voyager,Bulk Carrier,Dubai,Rotterdam,5949,15.8,9.1,14.1,21,43.5,45.2,2.1,759.42,11.4,Spring,Medium,21.1,1
V00263,CMA CGM,Mike Voyager,LNG Carrier,Shanghai,Los Angeles,7535,22.8,10.2,23.6,13,40.3,53.4,7.3,830.03,10.8,Winter,High,26.7,1
V00264,Evergreen,Eric Voyager,Bulk Carrier,Singapore,Shanghai,11862,27.9,0.0,15.7,4,63.0,58.9,1.7,779.54,10.6,Summer,Low,15.0,1
V00265,ONE,Martha Voyager,Oil Tanker,Antwerp,Colombo,11752,26.2,7.4,16.1,29,69.4,75.0,1.6,812.76,0.3,Autumn,Medium,14.6,1
V00266,COSCO,Jade Voyager,Container,Los Angeles,Hamburg,859,2.3,11.3,14.0,12,82.7,79.2,3.8,706.13,7.8,Summer,Low,26.5,1
V00267,Maersk,Cheryl Voyager,Container,Shanghai,Singapore,2397,7.2,6.1,16.6,18,55.2,70.2,2.1,724.3,8.2,Spring,High,21.0,1
V00268,Maersk,Vanessa Voyager,Oil Tanker,Busan,Shanghai,10422,26.7,3.4,17.0,29,46.3,71.9,1.2,495.61,8.6,Autumn,High,16.3,1
V00269,MSC,Destiny Voyager,LNG Carrier,Los Angeles,Hamburg,3804,11.8,3.8,16.9,6,42.4,49.6,2.1,823.25,6.1,Autumn,High,14.6,1
V00270,Evergreen,Alan Voyager,Bulk Carrier,Singapore,Shanghai,9906,25.8,3.6,13.8,3,86.8,7.5,7.2,811.91,15.5,Spring,Low,20.0,1
V00271,Hapag-Lloyd,Lisa Voyager,LNG Carrier,Hamburg,Dubai,2135,5.2,5.1,22.5,28,57.4,80.2,3.1,745.42,5.4,Winter,Low,22.2,1
V00272,MSC,Kevin Voyager,Container,Singapore,Los Angeles,6357,14.8,7.0,23.5,9,92.7,9.3,8.1,523.15,14.2,Summer,Medium,19.8,1
V00273,COSCO,Elizabeth Voyager,LNG Carrier,Antwerp,Hamburg,8335,20.3,7.3,19.8,26,50.0,13.3,7.3,842.63,13.3,Winter,High,24.1,1
V00274,CMA CGM,Sheila Voyager,Container,Busan,Mumbai,10515,32.3,11.3,16.3,1,91.8,88.0,7.3,806.71,4.9,Winter,Low,33.6,1
V00275,Yang Ming,Dennis Voyager,LNG Carrier,Shanghai,Antwerp,1537,5.1,17.5,15.8,23,92.1,52.5,7.4,739.51,5.8,Winter,Low,30.1,1
V00276,Hapag-Lloyd,Darrell Voyager,Oil Tanker,Mumbai,Colombo,11341,28.7,13.3,17.8,22,80.6,38.5,8.4,673.34,17.5,Spring,Medium,32.8,1
V00277,Maersk,Daniel Voyager,Container,Rotterdam,Colombo,3209,12.1,3.9,17.9,8,59.9,27.8,5.1,670.2,6.3,Winter,Medium,14.5,1
V00278,COSCO,Angela Voyager,LNG Carrier,Los Angeles,Shanghai,9888,29.1,1.4,22.3,15,59.0,98.1,7.5,457.11,2.0,Winter,Medium,24.2,1
V00279,COSCO,Joseph Voyager,LNG Carrier,Singapore,Colombo,10399,23.5,5.8,19.7,29,70.5,20.7,6.7,830.14,9.4,Spring,Low,24.8,1
V00280,Evergreen,Cassandra Voyager,Container,Los Angeles,Mumbai,10654,28.8,1.0,20.6,12,83.0,11.4,7.6,538.7,13.9,Autumn,High,20.2,1
V00281,Evergreen,Jennifer Voyager,Oil Tanker,Hamburg,Colombo,2241,8.6,5.8,14.0,5,89.3,74.3,4.1,551.72,12.0,Autumn,High,21.7,1
V00282,Hapag-Lloyd,James Voyager,Bulk Carrier,Shanghai,Antwerp,3622,9.2,7.9,13.3,14,42.8,63.3,6.7,499.29,9.0,Summer,Medium,28.5,1
V00283,Yang Ming,Cynthia Voyager,LNG Carrier,Colombo,Mumbai,571,1.6,7.4,12.6,30,66.0,58.5,9.2,762.43,22.7,Summer,Medium,36.2,1
V00284,CMA CGM,Joseph Voyager,Bulk Carrier,Rotterdam,Shanghai,10339,27.9,3.3,15.9,29,63.1,98.0,9.2,754.95,4.3,Winter,High,31.9,1
V00285,ONE,Tracy Voyager,LNG Carrier,Dubai,Hamburg,2763,8.3,2.8,20.4,24,70.7,84.3,5.5,575.56,15.1,Winter,Low,30.4,1
V00286,Hapag-Lloyd,Rebecca Voyager,Bulk Carrier,Los Angeles,Dubai,2673,6.0,3.1,19.8,6,70.2,69.4,3.2,496.16,3.0,Autumn,High,17.2,1
V00287,Evergreen,Meghan Voyager,LNG Carrier,Colombo,Busan,709,2.0,3.2,12.3,5,43.2,5.7,2.7,764.21,11.8,Autumn,Medium,12.4,1
V00288,ONE,Christopher Voyager,Oil Tanker,Rotterdam,Singapore,9366,36.5,0.0,21.8,4,77.0,67.6,5.6,539.72,17.3,Autumn,Low,27.4,1
V00289,COSCO,Rodney Voyager,Bulk Carrier,Mumbai,Hamburg,6849,20.5,2.9,21.5,22,58.8,55.2,0.1,550.54,5.7,Spring,Medium,10.7,0
V00290,Yang Ming,Joshua Voyager,Bulk Carrier,Dubai,Colombo,3670,11.9,7.7,14.1,22,44.5,96.2,7.4,497.74,12.0,Summer,High,38.2,1
V00291,Maersk,Adam Voyager,LNG Carrier,Hamburg,Colombo,3136,8.5,5.1,15.1,11,68.0,93.7,0.4,821.45,3.2,Autumn,Low,13.3,1
V00292,Maersk,Kellie Voyager,Oil Tanker,Antwerp,Colombo,5707,16.1,2.3,23.5,17,44.1,50.5,4.2,664.81,7.8,Autumn,Low,20.0,1
V00293,MSC,Dana Voyager,Oil Tanker,Los Angeles,Hamburg,6411,20.8,3.4,23.4,20,71.8,99.7,8.2,842.45,9.3,Autumn,Medium,30.8,1
V00294,Maersk,Jose Voyager,Container,Dubai,Mumbai,10554,24.3,11.9,14.9,2,81.0,32.1,9.2,828.0,23.2,Summer,High,34.1,1
V00295,COSCO,Joyce Voyager,Oil Tanker,Mumbai,Hamburg,6643,18.8,3.6,18.1,16,42.6,89.8,1.9,655.56,14.3,Spring,High,23.7,1
V00296,MSC,Andrea Voyager,Bulk Carrier,Mumbai,Colombo,1572,5.4,15.2,19.6,7,91.9,42.4,1.0,665.1,11.5,Spring,High,17.3,1
V00297,COSCO,Ronald Voyager,Container,Rotterdam,Singapore,5934,23.0,9.0,12.9,6,87.7,55.8,5.7,541.06,14.7,Winter,High,28.8,1
V00298,ONE,Alec Voyager,LNG Carrier,Busan,Mumbai,5683,22.4,8.5,20.1,18,40.4,72.0,0.6,748.38,14.4,Winter,Medium,21.7,1
V00299,Maersk,Charles Voyager,Container,Dubai,Colombo,11737,37.8,12.9,13.0,25,95.6,38.1,8.2,462.33,11.9,Spring,Medium,30.8,1
V00300,CMA CGM,Nicole Voyager,Bulk Carrier,Rotterdam,Antwerp,2860,9.2,6.7,22.6,26,92.0,64.8,9.6,454.46,15.2,Autumn,High,32.0,1
V00301,CMA CGM,Rebecca Voyager,Container,Singapore,Shanghai,9470,21.6,7.8,15.7,24,84.5,72.6,2.1,812.25,5.6,Winter,High,19.5,1
V00302,CMA CGM,Amy Voyager,Bulk Carrier,Rotterdam,Hamburg,2377,8.3,12.4,21.6,28,43.3,75.1,9.9,669.54,9.1,Autumn,Low,36.1,1
V00303,MSC,Mary Voyager,Oil Tanker,Shanghai,Dubai,10012,28.8,0.0,16.0,5,80.3,23.5,2.9,477.92,12.5,Spring,Low,14.6,1
V00304,Hapag-Lloyd,Brandi Voyager,Oil Tanker,Antwerp,Mumbai,11303,36.3,16.8,19.0,19,74.0,80.8,9.6,517.46,6.2,Autumn,High,38.0,1
V00305,Evergreen,Earl Voyager,Bulk Carrier,Los Angeles,Antwerp,2700,7.0,7.2,16.0,16,67.8,35.9,3.1,670.67,17.5,Autumn,Medium,20.7,1
V00306,CMA CGM,David Voyager,Container,Hamburg,Rotterdam,10766,40.6,7.4,12.9,1,91.0,63.2,8.1,681.56,11.6,Summer,Medium,30.6,1
V00307,Hapag-Lloyd,Kyle Voyager,Container,Mumbai,Hamburg,2935,9.1,3.8,14.7,25,75.4,85.7,1.3,650.45,9.2,Winter,High,21.4,1
V00308,MSC,Rachel Voyager,LNG Carrier,Dubai,Colombo,4413,10.5,0.9,21.7,20,81.0,75.7,1.4,513.69,8.8,Spring,High,13.6,1
V00309,CMA CGM,Laura Voyager,LNG Carrier,Dubai,Singapore,4296,16.4,12.0,16.4,2,80.1,51.8,7.9,605.24,0.0,Summer,Medium,24.8,1
V00310,Yang Ming,Michelle Voyager,Container,Singapore,Busan,9042,24.0,7.9,15.3,24,55.8,54.4,1.7,711.47,17.4,Spring,High,21.2,1
V00311,Evergreen,Rachel Voyager,Container,Mumbai,Hamburg,8960,27.1,3.2,21.8,12,69.2,48.2,6.0,650.73,19.3,Winter,Low,21.9,1
V00312,CMA CGM,Jason Voyager,LNG Carrier,Rotterdam,Hamburg,11042,36.1,0.0,13.8,6,61.7,71.7,1.2,542.14,10.6,Spring,High,14.3,1
V00313,Evergreen,John Voyager,Container,Antwerp,Mumbai,10179,36.1,0.9,22.0,1,54.6,12.8,5.9,503.89,12.3,Winter,Low,16.4,1
V00314,Maersk,Curtis Voyager,Bulk Carrier,Singapore,Los Angeles,8964,20.3,3.2,19.2,19,78.3,87.9,7.3,778.52,0.3,Autumn,Low,27.5,1
